internalId,dorsal,category,heatName,heatTime,heatDay,name1,email1,contact1,name2,email2,contact2,name3,email3,contact3,name4,email4,contact4
P163001,0540-1,Hybrid Pro Doubles Women,harmful hamburger,05:40,2025-03-14,Ibrahim Gerhold,jose.filipe.chavarria+ibrahim.gerhold@gmail.com.com,496-727-1215 x29677,Addison Lesch,jose.filipe.chavarria+addison.lesch@gmail.com.com,1-901-501-7718 x287,,,,,,
R163002,0540-2,Hybrid Team Relay,harmful hamburger,05:40,2025-03-14,Zita Koch,jose.filipe.chavarria+zita.koch@gmail.com.com,713-765-0323 x4295,Godfrey Bernhard,jose.filipe.chavarria+godfrey.bernhard@gmail.com.com,(952) 628-5351,Ellen Schamberger,jose.filipe.chavarria+ellen.schamberger@gmail.com.com,(397) 360-4690,Kristoffer Lemke,jose.filipe.chavarria+kristoffer.lemke@gmail.com.com,1-719-768-3987 x1399
R163003,0540-3,Hybrid Pro Team Relay,harmful hamburger,05:40,2025-03-14,Monroe Runolfsdottir,jose.filipe.chavarria+monroe.runolfsdottir@gmail.com.com,(930) 405-8433 x7858,Quentin Prohaska,jose.filipe.chavarria+quentin.prohaska@gmail.com.com,441-775-5889,Ova Emard,jose.filipe.chavarria+ova.emard@gmail.com.com,(366) 541-8306 x043,Tina Yundt,jose.filipe.chavarria+tina.yundt@gmail.com.com,490-373-3142
P163004,0540-4,Hybrid Pro Doubles Men,harmful hamburger,05:40,2025-03-14,Lowell Bashirian,jose.filipe.chavarria+lowell.bashirian@gmail.com.com,710-855-0701 x733,William Johns,jose.filipe.chavarria+william.johns@gmail.com.com,1-355-201-8546 x24364,,,,,,
S163005,0540-5,Hybrid Pro Men,harmful hamburger,05:40,2025-03-14,Jayda Lesch,jose.filipe.chavarria+jayda.lesch@gmail.com.com,248-822-1807 x350,,,,,,,,,
S163006,0540-6,Hybrid Women,harmful hamburger,05:40,2025-03-14,Jody O'Kon,jose.filipe.chavarria+jody.o'kon@gmail.com.com,1-770-923-7555 x0787,,,,,,,,,
S164000,0600-0,Hybrid Pro Women,exhausted plain,06:00,2025-03-14,Jaida Kilback-Willms,jose.filipe.chavarria+jaida.kilback-willms@gmail.com.com,1-277-214-1871 x90015,,,,,,,,,
P164001,0600-1,Hybrid Doubles Mixed,exhausted plain,06:00,2025-03-14,Timothy Schultz,jose.filipe.chavarria+timothy.schultz@gmail.com.com,(835) 748-7050 x5747,Piper Mante,jose.filipe.chavarria+piper.mante@gmail.com.com,(867) 837-1604,,,,,,
S164002,0600-2,Hybrid Women,exhausted plain,06:00,2025-03-14,Raven Glover,jose.filipe.chavarria+raven.glover@gmail.com.com,238-261-0541,,,,,,,,,
S164003,0600-3,Hybrid Women,exhausted plain,06:00,2025-03-14,Moises Schmidt,jose.filipe.chavarria+moises.schmidt@gmail.com.com,1-279-641-9448 x69634,,,,,,,,,
S164004,0600-4,Hybrid Pro Men,exhausted plain,06:00,2025-03-14,Jarvis Swaniawski,jose.filipe.chavarria+jarvis.swaniawski@gmail.com.com,(386) 394-7194 x44810,,,,,,,,,
P164005,0600-5,Hybrid Doubles Mixed,exhausted plain,06:00,2025-03-14,Gunnar Barrows,jose.filipe.chavarria+gunnar.barrows@gmail.com.com,(447) 403-2310 x6349,Lydia Abbott,jose.filipe.chavarria+lydia.abbott@gmail.com.com,(652) 917-0091 x111,,,,,,
R165000,0620-0,Hybrid Pro Team Relay,skeletal cork,06:20,2025-03-14,Gardner Gislason,jose.filipe.chavarria+gardner.gislason@gmail.com.com,1-797-617-7021,Deshawn Homenick,jose.filipe.chavarria+deshawn.homenick@gmail.com.com,734.314.4649 x5628,Alba Sporer,jose.filipe.chavarria+alba.sporer@gmail.com.com,887.255.6490 x2614,Harold Senger,jose.filipe.chavarria+harold.senger@gmail.com.com,(441) 948-2214 x4299
R165001,0620-1,Hybrid Pro Team Relay,skeletal cork,06:20,2025-03-14,Kristofer Klocko,jose.filipe.chavarria+kristofer.klocko@gmail.com.com,985.442.5186 x66010,Presley Smith,jose.filipe.chavarria+presley.smith@gmail.com.com,729-404-3818 x0959,Jaeden McClure,jose.filipe.chavarria+jaeden.mcclure@gmail.com.com,(534) 650-2541 x24791,Brittany Roberts,jose.filipe.chavarria+brittany.roberts@gmail.com.com,520.554.4271 x5138
P165002,0620-2,Hybrid Pro Doubles Women,skeletal cork,06:20,2025-03-14,Cristobal McCullough,jose.filipe.chavarria+cristobal.mccullough@gmail.com.com,844-748-1077 x2547,Adrian Gottlieb,jose.filipe.chavarria+adrian.gottlieb@gmail.com.com,309-620-1694,,,,,,
S165003,0620-3,Hybrid Women,skeletal cork,06:20,2025-03-14,Annamarie Harvey,jose.filipe.chavarria+annamarie.harvey@gmail.com.com,(441) 203-4378 x470,,,,,,,,,
R165004,0620-4,Hybrid Team Relay,skeletal cork,06:20,2025-03-14,Ian Jacobs,jose.filipe.chavarria+ian.jacobs@gmail.com.com,(407) 544-6063 x035,Gracie Dicki,jose.filipe.chavarria+gracie.dicki@gmail.com.com,(636) 990-1558 x034,America Fahey,jose.filipe.chavarria+america.fahey@gmail.com.com,459.517.6583 x9076,Adolphus Boyer,jose.filipe.chavarria+adolphus.boyer@gmail.com.com,1-431-620-1101
S165005,0620-5,Hybrid Women,skeletal cork,06:20,2025-03-14,Josue Romaguera,jose.filipe.chavarria+josue.romaguera@gmail.com.com,1-846-671-0320 x26101,,,,,,,,,
S165006,0620-6,Hybrid Women,skeletal cork,06:20,2025-03-14,Kade Williamson,jose.filipe.chavarria+kade.williamson@gmail.com.com,(416) 491-2771,,,,,,,,,
P165007,0620-7,Hybrid Doubles Men,skeletal cork,06:20,2025-03-14,Irving Herzog,jose.filipe.chavarria+irving.herzog@gmail.com.com,901-748-4009,Shania Ward,jose.filipe.chavarria+shania.ward@gmail.com.com,278.418.7073,,,,,,
P166000,0640-0,Hybrid Pro Doubles Mixed,royal divine,06:40,2025-03-14,Wilburn Krajcik,jose.filipe.chavarria+wilburn.krajcik@gmail.com.com,(930) 761-3132 x4537,Margarett Hane,jose.filipe.chavarria+margarett.hane@gmail.com.com,(516) 780-1737,,,,,,
S166001,0640-1,Hybrid Pro Women,royal divine,06:40,2025-03-14,Hannah Ebert-Ondricka,jose.filipe.chavarria+hannah.ebert-ondricka@gmail.com.com,(357) 215-1729 x04943,,,,,,,,,
S166002,0640-2,Hybrid Men,royal divine,06:40,2025-03-14,Timmy Crooks,jose.filipe.chavarria+timmy.crooks@gmail.com.com,1-832-915-3783 x41096,,,,,,,,,
P166003,0640-3,Hybrid Pro Doubles Men,royal divine,06:40,2025-03-14,Kiley Reichel,jose.filipe.chavarria+kiley.reichel@gmail.com.com,263.694.1919 x0630,Willy Tillman,jose.filipe.chavarria+willy.tillman@gmail.com.com,763.569.5170,,,,,,
R166004,0640-4,Hybrid Pro Team Relay,royal divine,06:40,2025-03-14,Anabel Krajcik,jose.filipe.chavarria+anabel.krajcik@gmail.com.com,(982) 257-8269 x0241,Kayden Tillman,jose.filipe.chavarria+kayden.tillman@gmail.com.com,(349) 992-3052 x54657,Ruthe Grant,jose.filipe.chavarria+ruthe.grant@gmail.com.com,(895) 660-2867 x43534,Elton Feeney,jose.filipe.chavarria+elton.feeney@gmail.com.com,605.243.1534
R166005,0640-5,Hybrid Team Relay,royal divine,06:40,2025-03-14,Elissa Botsford,jose.filipe.chavarria+elissa.botsford@gmail.com.com,1-882-241-9570 x4734,Eloisa Roberts,jose.filipe.chavarria+eloisa.roberts@gmail.com.com,805.989.1542 x963,Krystel Gutkowski,jose.filipe.chavarria+krystel.gutkowski@gmail.com.com,1-293-516-0661,Jonas Ondricka,jose.filipe.chavarria+jonas.ondricka@gmail.com.com,(493) 838-0632 x51598
S166006,0640-6,Hybrid Women,royal divine,06:40,2025-03-14,Aglae Thiel,jose.filipe.chavarria+aglae.thiel@gmail.com.com,(576) 622-4299 x53600,,,,,,,,,
P166007,0640-7,Hybrid Doubles Women,royal divine,06:40,2025-03-14,Shania Kohler,jose.filipe.chavarria+shania.kohler@gmail.com.com,699-976-1376 x950,Jeff McKenzie,jose.filipe.chavarria+jeff.mckenzie@gmail.com.com,482-381-0641 x2207,,,,,,
P167000,0700-0,Hybrid Doubles Mixed,frilly contractor,07:00,2025-03-14,Zachariah Stracke,jose.filipe.chavarria+zachariah.stracke@gmail.com.com,593.279.0841 x69831,Tobin Swift,jose.filipe.chavarria+tobin.swift@gmail.com.com,(718) 646-6519 x67657,,,,,,
P167001,0700-1,Hybrid Pro Doubles Men,frilly contractor,07:00,2025-03-14,Stephanie Fahey,jose.filipe.chavarria+stephanie.fahey@gmail.com.com,(702) 592-2578 x440,Frankie Emard,jose.filipe.chavarria+frankie.emard@gmail.com.com,725.482.0772,,,,,,
S167002,0700-2,Hybrid Women,frilly contractor,07:00,2025-03-14,Angie Stoltenberg,jose.filipe.chavarria+angie.stoltenberg@gmail.com.com,536.237.1077 x539,,,,,,,,,
P167003,0700-3,Hybrid Doubles Women,frilly contractor,07:00,2025-03-14,Kiley Wunsch,jose.filipe.chavarria+kiley.wunsch@gmail.com.com,1-207-963-4400 x84337,Angel Beer,jose.filipe.chavarria+angel.beer@gmail.com.com,918-735-7455 x694,,,,,,
R167004,0700-4,Hybrid Team Relay,frilly contractor,07:00,2025-03-14,Jaime Schoen,jose.filipe.chavarria+jaime.schoen@gmail.com.com,1-236-426-6375,Ethan Rutherford,jose.filipe.chavarria+ethan.rutherford@gmail.com.com,878.692.1269,Gail Schroeder,jose.filipe.chavarria+gail.schroeder@gmail.com.com,(541) 805-3891 x799,Amya Batz,jose.filipe.chavarria+amya.batz@gmail.com.com,778-780-4333 x87840
R167005,0700-5,Hybrid Pro Team Relay,frilly contractor,07:00,2025-03-14,Monique Lind-Hilpert,jose.filipe.chavarria+monique.lind-hilpert@gmail.com.com,430.285.5588 x0914,Herminio Leffler,jose.filipe.chavarria+herminio.leffler@gmail.com.com,695-885-1027 x1878,Rick Tremblay-Grant,jose.filipe.chavarria+rick.tremblay-grant@gmail.com.com,1-731-903-6997 x517,Lemuel O'Keefe,jose.filipe.chavarria+lemuel.o'keefe@gmail.com.com,(767) 368-6247 x9173
S167006,0700-6,Hybrid Women,frilly contractor,07:00,2025-03-14,Maxie Metz,jose.filipe.chavarria+maxie.metz@gmail.com.com,278.638.0817,,,,,,,,,
R167007,0700-7,Hybrid Pro Team Relay,frilly contractor,07:00,2025-03-14,Palma Boehm,jose.filipe.chavarria+palma.boehm@gmail.com.com,1-519-397-5825 x2643,Lucinda Hintz,jose.filipe.chavarria+lucinda.hintz@gmail.com.com,(416) 531-1429 x37901,Anne Ondricka,jose.filipe.chavarria+anne.ondricka@gmail.com.com,(647) 323-0417,Hector Cartwright,jose.filipe.chavarria+hector.cartwright@gmail.com.com,387-262-0243 x504
P168000,0720-0,Hybrid Doubles Women,overdue simple,07:20,2025-03-14,Lafayette McClure,jose.filipe.chavarria+lafayette.mcclure@gmail.com.com,1-222-272-8680,Andre Wisozk,jose.filipe.chavarria+andre.wisozk@gmail.com.com,(473) 466-0244,,,,,,
S168001,0720-1,Hybrid Pro Men,overdue simple,07:20,2025-03-14,Alden Langosh,jose.filipe.chavarria+alden.langosh@gmail.com.com,406.929.1706 x6154,,,,,,,,,
P168002,0720-2,Hybrid Pro Doubles Mixed,overdue simple,07:20,2025-03-14,Agnes Haley,jose.filipe.chavarria+agnes.haley@gmail.com.com,242-539-1117 x24293,Alfredo Kuhlman,jose.filipe.chavarria+alfredo.kuhlman@gmail.com.com,1-916-363-0528 x43887,,,,,,
S168003,0720-3,Hybrid Women,overdue simple,07:20,2025-03-14,Amparo Trantow,jose.filipe.chavarria+amparo.trantow@gmail.com.com,603.649.3125 x265,,,,,,,,,
R168004,0720-4,Hybrid Team Relay,overdue simple,07:20,2025-03-14,Armand Schmeler,jose.filipe.chavarria+armand.schmeler@gmail.com.com,(780) 398-3132 x16859,Harley Dietrich,jose.filipe.chavarria+harley.dietrich@gmail.com.com,902-934-6863,Savanna Hyatt,jose.filipe.chavarria+savanna.hyatt@gmail.com.com,750.585.3927 x42215,Crystel Douglas,jose.filipe.chavarria+crystel.douglas@gmail.com.com,(872) 636-1317 x35314
S168005,0720-5,Hybrid Women,overdue simple,07:20,2025-03-14,Felipe Wisoky,jose.filipe.chavarria+felipe.wisoky@gmail.com.com,474-778-6678 x0907,,,,,,,,,
R168006,0720-6,Hybrid Pro Team Relay,overdue simple,07:20,2025-03-14,Crawford Stanton,jose.filipe.chavarria+crawford.stanton@gmail.com.com,(953) 801-9915 x48804,Nestor Harris,jose.filipe.chavarria+nestor.harris@gmail.com.com,1-929-551-0651,Deron Kris-Davis,jose.filipe.chavarria+deron.kris-davis@gmail.com.com,1-352-880-7040 x43840,Malinda Wolf-Wyman,jose.filipe.chavarria+malinda.wolf-wyman@gmail.com.com,819-737-5446
P169000,0740-0,Hybrid Doubles Men,subtle clavicle,07:40,2025-03-14,Brent Jenkins,jose.filipe.chavarria+brent.jenkins@gmail.com.com,1-986-834-7016,Scarlett Jakubowski,jose.filipe.chavarria+scarlett.jakubowski@gmail.com.com,(760) 370-4458 x7534,,,,,,
S169001,0740-1,Hybrid Pro Men,subtle clavicle,07:40,2025-03-14,Blake Bayer,jose.filipe.chavarria+blake.bayer@gmail.com.com,956-909-9580 x267,,,,,,,,,
P169002,0740-2,Hybrid Doubles Mixed,subtle clavicle,07:40,2025-03-14,Amelie Hettinger,jose.filipe.chavarria+amelie.hettinger@gmail.com.com,1-648-580-6825,Mariah Weissnat,jose.filipe.chavarria+mariah.weissnat@gmail.com.com,761.821.2451,,,,,,
S169003,0740-3,Hybrid Women,subtle clavicle,07:40,2025-03-14,Camylle Lesch,jose.filipe.chavarria+camylle.lesch@gmail.com.com,671-402-7914 x1654,,,,,,,,,
S169004,0740-4,Hybrid Women,subtle clavicle,07:40,2025-03-14,Scotty Boyle,jose.filipe.chavarria+scotty.boyle@gmail.com.com,806.326.0706 x49798,,,,,,,,,
R169005,0740-5,Hybrid Pro Team Relay,subtle clavicle,07:40,2025-03-14,Garrett Casper,jose.filipe.chavarria+garrett.casper@gmail.com.com,(676) 369-4635 x353,John Flatley,jose.filipe.chavarria+john.flatley@gmail.com.com,686-259-2464 x979,Constance Volkman,jose.filipe.chavarria+constance.volkman@gmail.com.com,1-985-554-5584,Trever Parker,jose.filipe.chavarria+trever.parker@gmail.com.com,739-545-6723 x5687
S169006,0740-6,Hybrid Women,subtle clavicle,07:40,2025-03-14,Isaias Ebert,jose.filipe.chavarria+isaias.ebert@gmail.com.com,282-713-4961 x548,,,,,,,,,
R170000,0800-0,Hybrid Team Relay,limping airline,08:00,2025-03-14,Theron Windler,jose.filipe.chavarria+theron.windler@gmail.com.com,525-983-8575 x65825,Justice Gusikowski,jose.filipe.chavarria+justice.gusikowski@gmail.com.com,325-730-7426 x2110,Anibal Hirthe,jose.filipe.chavarria+anibal.hirthe@gmail.com.com,1-529-600-8134 x0218,Jewel Krajcik,jose.filipe.chavarria+jewel.krajcik@gmail.com.com,1-245-706-8915 x198
P170001,0800-1,Hybrid Doubles Mixed,limping airline,08:00,2025-03-14,Christop Bailey,jose.filipe.chavarria+christop.bailey@gmail.com.com,973.270.1744 x959,Presley Cartwright,jose.filipe.chavarria+presley.cartwright@gmail.com.com,(449) 577-0557,,,,,,
P170002,0800-2,Hybrid Pro Doubles Mixed,limping airline,08:00,2025-03-14,Brandt Schroeder,jose.filipe.chavarria+brandt.schroeder@gmail.com.com,510-822-4838 x9657,Hilario Haag,jose.filipe.chavarria+hilario.haag@gmail.com.com,(643) 623-5507 x26498,,,,,,
P170003,0800-3,Hybrid Pro Doubles Men,limping airline,08:00,2025-03-14,Domenic Nader,jose.filipe.chavarria+domenic.nader@gmail.com.com,220.514.9516 x6704,Edwina Marks,jose.filipe.chavarria+edwina.marks@gmail.com.com,1-486-684-0055 x2979,,,,,,
R170004,0800-4,Hybrid Pro Team Relay,limping airline,08:00,2025-03-14,Kamron Heller,jose.filipe.chavarria+kamron.heller@gmail.com.com,307.742.2189 x2123,Ricky Hahn,jose.filipe.chavarria+ricky.hahn@gmail.com.com,(689) 419-5078 x2589,Ismael Zulauf,jose.filipe.chavarria+ismael.zulauf@gmail.com.com,(723) 845-9606 x00477,Mossie Farrell,jose.filipe.chavarria+mossie.farrell@gmail.com.com,(563) 718-9672
P170005,0800-5,Hybrid Doubles Men,limping airline,08:00,2025-03-14,Nya Heller,jose.filipe.chavarria+nya.heller@gmail.com.com,926-842-3961 x53160,Sebastian Hauck,jose.filipe.chavarria+sebastian.hauck@gmail.com.com,(296) 361-5417 x8970,,,,,,
P170006,0800-6,Hybrid Pro Doubles Men,limping airline,08:00,2025-03-14,Lilyan Effertz,jose.filipe.chavarria+lilyan.effertz@gmail.com.com,(918) 957-6050 x4304,Bernadette Towne,jose.filipe.chavarria+bernadette.towne@gmail.com.com,661-406-3919 x5036,,,,,,
P170007,0800-7,Hybrid Pro Doubles Mixed,limping airline,08:00,2025-03-14,Liam Corkery,jose.filipe.chavarria+liam.corkery@gmail.com.com,(568) 589-1593 x286,Kris Friesen,jose.filipe.chavarria+kris.friesen@gmail.com.com,321.676.2811 x2037,,,,,,
S171000,0820-0,Hybrid Men,warmhearted ferret,08:20,2025-03-14,Maxine Lakin,jose.filipe.chavarria+maxine.lakin@gmail.com.com,(692) 680-5595 x041,,,,,,,,,
R171001,0820-1,Hybrid Team Relay,warmhearted ferret,08:20,2025-03-14,Jensen Jacobs,jose.filipe.chavarria+jensen.jacobs@gmail.com.com,(516) 680-6399,Stuart Purdy,jose.filipe.chavarria+stuart.purdy@gmail.com.com,(690) 349-0542 x4830,Ottilie Streich,jose.filipe.chavarria+ottilie.streich@gmail.com.com,(846) 777-4040 x54627,Trinity Thompson,jose.filipe.chavarria+trinity.thompson@gmail.com.com,853.978.2702 x122
R171002,0820-2,Hybrid Team Relay,warmhearted ferret,08:20,2025-03-14,Donnie Morar,jose.filipe.chavarria+donnie.morar@gmail.com.com,534.569.7982,Ofelia Kuhlman,jose.filipe.chavarria+ofelia.kuhlman@gmail.com.com,698.738.1326 x334,Enid Littel,jose.filipe.chavarria+enid.littel@gmail.com.com,643.761.5482 x67336,Rosa Wyman,jose.filipe.chavarria+rosa.wyman@gmail.com.com,(794) 475-7555 x852
P171003,0820-3,Hybrid Pro Doubles Men,warmhearted ferret,08:20,2025-03-14,Alexis Prohaska-Ferry,jose.filipe.chavarria+alexis.prohaska-ferry@gmail.com.com,234.947.2143 x4277,Kristofer Mayer,jose.filipe.chavarria+kristofer.mayer@gmail.com.com,279.634.6209 x7619,,,,,,
S171004,0820-4,Hybrid Women,warmhearted ferret,08:20,2025-03-14,Keyshawn Keeling,jose.filipe.chavarria+keyshawn.keeling@gmail.com.com,614.770.8691 x33233,,,,,,,,,
R171005,0820-5,Hybrid Pro Team Relay,warmhearted ferret,08:20,2025-03-14,Bridget Cartwright,jose.filipe.chavarria+bridget.cartwright@gmail.com.com,1-500-868-3557 x053,Giles McCullough,jose.filipe.chavarria+giles.mccullough@gmail.com.com,327-487-8549 x22929,Lucie Collins,jose.filipe.chavarria+lucie.collins@gmail.com.com,(823) 699-1996 x511,Virginie Harber,jose.filipe.chavarria+virginie.harber@gmail.com.com,847-439-4494 x361
P172000,0840-0,Hybrid Pro Doubles Mixed,posh platter,08:40,2025-03-14,Tyrese Reilly,jose.filipe.chavarria+tyrese.reilly@gmail.com.com,(411) 294-3309 x1111,Nikki Romaguera,jose.filipe.chavarria+nikki.romaguera@gmail.com.com,(951) 481-2246 x610,,,,,,
S172001,0840-1,Hybrid Pro Men,posh platter,08:40,2025-03-14,Twila Klocko-Aufderhar,jose.filipe.chavarria+twila.klocko-aufderhar@gmail.com.com,(549) 516-5397 x500,,,,,,,,,
S172002,0840-2,Hybrid Men,posh platter,08:40,2025-03-14,Hazel Auer,jose.filipe.chavarria+hazel.auer@gmail.com.com,(490) 552-7085,,,,,,,,,
S172003,0840-3,Hybrid Men,posh platter,08:40,2025-03-14,Ron Hauck,jose.filipe.chavarria+ron.hauck@gmail.com.com,1-473-471-0548 x6377,,,,,,,,,
R172004,0840-4,Hybrid Team Relay,posh platter,08:40,2025-03-14,Lynn Doyle,jose.filipe.chavarria+lynn.doyle@gmail.com.com,1-430-405-9939 x9620,Amelia Durgan,jose.filipe.chavarria+amelia.durgan@gmail.com.com,892.951.0866 x65713,Brennan Daugherty,jose.filipe.chavarria+brennan.daugherty@gmail.com.com,200-901-8583 x666,Ettie Huels,jose.filipe.chavarria+ettie.huels@gmail.com.com,601-989-8396 x9370
S172005,0840-5,Hybrid Pro Men,posh platter,08:40,2025-03-14,Palma Cremin,jose.filipe.chavarria+palma.cremin@gmail.com.com,794.783.4158 x418,,,,,,,,,
P172006,0840-6,Hybrid Pro Doubles Mixed,posh platter,08:40,2025-03-14,Osbaldo Gusikowski,jose.filipe.chavarria+osbaldo.gusikowski@gmail.com.com,1-534-990-4845,Lawrence Keebler,jose.filipe.chavarria+lawrence.keebler@gmail.com.com,275.795.2968,,,,,,
R173000,0900-0,Hybrid Pro Team Relay,humble thigh,09:00,2025-03-14,Breanna Rogahn,jose.filipe.chavarria+breanna.rogahn@gmail.com.com,738.206.3402 x6241,Nola Emmerich,jose.filipe.chavarria+nola.emmerich@gmail.com.com,1-972-335-4335 x7223,Whitney Toy,jose.filipe.chavarria+whitney.toy@gmail.com.com,332-796-3921 x9963,Wiley Schinner,jose.filipe.chavarria+wiley.schinner@gmail.com.com,1-464-833-2035
S173001,0900-1,Hybrid Women,humble thigh,09:00,2025-03-14,Merritt Goldner,jose.filipe.chavarria+merritt.goldner@gmail.com.com,(592) 967-0413 x17870,,,,,,,,,
S173002,0900-2,Hybrid Pro Women,humble thigh,09:00,2025-03-14,Mabelle Nicolas,jose.filipe.chavarria+mabelle.nicolas@gmail.com.com,367.393.2455,,,,,,,,,
S173003,0900-3,Hybrid Men,humble thigh,09:00,2025-03-14,Kylee O'Reilly,jose.filipe.chavarria+kylee.o'reilly@gmail.com.com,223-422-4784,,,,,,,,,
R173004,0900-4,Hybrid Pro Team Relay,humble thigh,09:00,2025-03-14,Carlotta Abernathy,jose.filipe.chavarria+carlotta.abernathy@gmail.com.com,(798) 912-0504 x86440,Adonis Berge,jose.filipe.chavarria+adonis.berge@gmail.com.com,222.295.7250 x926,Janet Hintz,jose.filipe.chavarria+janet.hintz@gmail.com.com,1-305-222-2840 x26033,Myrna Dickens,jose.filipe.chavarria+myrna.dickens@gmail.com.com,1-854-282-0423 x387
S173005,0900-5,Hybrid Men,humble thigh,09:00,2025-03-14,Evert Skiles,jose.filipe.chavarria+evert.skiles@gmail.com.com,1-464-321-7659 x75368,,,,,,,,,
P173006,0900-6,Hybrid Pro Doubles Women,humble thigh,09:00,2025-03-14,Stella Considine,jose.filipe.chavarria+stella.considine@gmail.com.com,(632) 666-8810 x1498,Donato Metz,jose.filipe.chavarria+donato.metz@gmail.com.com,857-245-2268,,,,,,
P174000,0920-0,Hybrid Pro Doubles Mixed,basic chapel,09:20,2025-03-14,Helene Pagac,jose.filipe.chavarria+helene.pagac@gmail.com.com,381-820-0928,Paxton Botsford,jose.filipe.chavarria+paxton.botsford@gmail.com.com,(472) 466-1575 x6994,,,,,,
P174001,0920-1,Hybrid Doubles Mixed,basic chapel,09:20,2025-03-14,Tamia Bosco,jose.filipe.chavarria+tamia.bosco@gmail.com.com,1-427-991-1862 x562,Ima Thiel,jose.filipe.chavarria+ima.thiel@gmail.com.com,431.338.0159 x5026,,,,,,
S174002,0920-2,Hybrid Pro Men,basic chapel,09:20,2025-03-14,Rae Walsh,jose.filipe.chavarria+rae.walsh@gmail.com.com,1-856-220-8542 x90607,,,,,,,,,
S174003,0920-3,Hybrid Pro Women,basic chapel,09:20,2025-03-14,Dalton Feeney,jose.filipe.chavarria+dalton.feeney@gmail.com.com,(518) 605-4823 x2602,,,,,,,,,
R174004,0920-4,Hybrid Pro Team Relay,basic chapel,09:20,2025-03-14,Citlalli Daugherty,jose.filipe.chavarria+citlalli.daugherty@gmail.com.com,(686) 605-3137 x89549,Chadrick Bayer,jose.filipe.chavarria+chadrick.bayer@gmail.com.com,(976) 883-8077,Cecilia Mills,jose.filipe.chavarria+cecilia.mills@gmail.com.com,460.675.6376 x25364,Presley Stoltenberg,jose.filipe.chavarria+presley.stoltenberg@gmail.com.com,1-580-565-2854 x8353
S174005,0920-5,Hybrid Pro Men,basic chapel,09:20,2025-03-14,Zion Bins,jose.filipe.chavarria+zion.bins@gmail.com.com,717-920-4841,,,,,,,,,
P174006,0920-6,Hybrid Doubles Mixed,basic chapel,09:20,2025-03-14,Tavares Toy,jose.filipe.chavarria+tavares.toy@gmail.com.com,(964) 747-9151,Willy Osinski,jose.filipe.chavarria+willy.osinski@gmail.com.com,862.250.2583 x7141,,,,,,
P175000,0940-0,Hybrid Doubles Men,querulous sock,09:40,2025-03-14,Rebecca Padberg-Wolf,jose.filipe.chavarria+rebecca.padberg-wolf@gmail.com.com,515-848-3853 x37485,Jackson Graham,jose.filipe.chavarria+jackson.graham@gmail.com.com,228.322.1066 x94940,,,,,,
R175001,0940-1,Hybrid Pro Team Relay,querulous sock,09:40,2025-03-14,Clara Jones,jose.filipe.chavarria+clara.jones@gmail.com.com,355.849.9997 x6987,Joshuah Heathcote,jose.filipe.chavarria+joshuah.heathcote@gmail.com.com,1-918-219-4633,Wayne Muller,jose.filipe.chavarria+wayne.muller@gmail.com.com,1-765-423-3029 x307,Lowell Daugherty,jose.filipe.chavarria+lowell.daugherty@gmail.com.com,(261) 843-3080 x3941
R175002,0940-2,Hybrid Team Relay,querulous sock,09:40,2025-03-14,Kailey Botsford,jose.filipe.chavarria+kailey.botsford@gmail.com.com,767.667.7503,Chaz Wilkinson,jose.filipe.chavarria+chaz.wilkinson@gmail.com.com,(410) 833-0503 x7024,Shanelle Kuvalis,jose.filipe.chavarria+shanelle.kuvalis@gmail.com.com,1-275-280-2812,Bettie Abbott,jose.filipe.chavarria+bettie.abbott@gmail.com.com,376-638-3845
P175003,0940-3,Hybrid Doubles Mixed,querulous sock,09:40,2025-03-14,Lura McDermott,jose.filipe.chavarria+lura.mcdermott@gmail.com.com,(987) 743-8036 x9834,Marjorie Funk,jose.filipe.chavarria+marjorie.funk@gmail.com.com,734-411-7442,,,,,,
S175004,0940-4,Hybrid Men,querulous sock,09:40,2025-03-14,Makenna Mertz,jose.filipe.chavarria+makenna.mertz@gmail.com.com,843-674-7633,,,,,,,,,
S175005,0940-5,Hybrid Men,querulous sock,09:40,2025-03-14,Myra Ondricka,jose.filipe.chavarria+myra.ondricka@gmail.com.com,868.786.6280 x0997,,,,,,,,,
S175006,0940-6,Hybrid Pro Men,querulous sock,09:40,2025-03-14,Hans McLaughlin,jose.filipe.chavarria+hans.mclaughlin@gmail.com.com,1-668-269-1191 x36259,,,,,,,,,
P175007,0940-7,Hybrid Pro Doubles Men,querulous sock,09:40,2025-03-14,Kyra Witting,jose.filipe.chavarria+kyra.witting@gmail.com.com,351-587-3698 x6685,Victor Grant,jose.filipe.chavarria+victor.grant@gmail.com.com,354.221.9731 x8016,,,,,,
P176000,1000-0,Hybrid Pro Doubles Women,wee ad,10:00,2025-03-14,George O'Connell,jose.filipe.chavarria+george.o'connell@gmail.com.com,(361) 412-6208 x6943,Lauretta Homenick,jose.filipe.chavarria+lauretta.homenick@gmail.com.com,(589) 602-8521 x982,,,,,,
