internalId,dorsal,category,heatName,heatTime,heatDay,name1,email1,contact1,name2,email2,contact2,name3,email3,contact3,name4,email4,contact4
S1165007,1540-7,Hybrid Pro Women,remorseful comparison,15:40,2025-03-15,Malachi Dare,jose.filipe.chavarria+malachi.dare@gmail.com.com,427-511-6416,,,,,,,,,
S1166000,1600-0,Hybrid Men,deep adult,16:00,2025-03-15,Jacky Conn,jose.filipe.chavarria+jacky.conn@gmail.com.com,982.660.4250,,,,,,,,,
R1166001,1600-1,Hybrid Team Relay,deep adult,16:00,2025-03-15,Lester Bashirian,jose.filipe.chavarria+lester.bashirian@gmail.com.com,625.238.6307 x36176,Jennifer Pollich,jose.filipe.chavarria+jennifer.pollich@gmail.com.com,856-963-9538,Ena Lakin,jose.filipe.chavarria+ena.lakin@gmail.com.com,1-345-598-6087 x677,Shana Conroy,jose.filipe.chavarria+shana.conroy@gmail.com.com,(520) 646-9511 x7030
P1166002,1600-2,Hybrid Doubles Women,deep adult,16:00,2025-03-15,Alessia Kuvalis,jose.filipe.chavarria+alessia.kuvalis@gmail.com.com,324.523.8707 x875,Leta Waelchi,jose.filipe.chavarria+leta.waelchi@gmail.com.com,1-422-417-9312 x69622,,,,,,
R1166003,1600-3,Hybrid Team Relay,deep adult,16:00,2025-03-15,Dasia Batz,jose.filipe.chavarria+dasia.batz@gmail.com.com,1-486-301-8174 x9789,Brain Pfeffer,jose.filipe.chavarria+brain.pfeffer@gmail.com.com,254.217.8048 x051,Andre Purdy,jose.filipe.chavarria+andre.purdy@gmail.com.com,(848) 558-8344,Keshawn Schaden,jose.filipe.chavarria+keshawn.schaden@gmail.com.com,1-439-837-0315
P1166004,1600-4,Hybrid Doubles Mixed,deep adult,16:00,2025-03-15,Fred Streich,jose.filipe.chavarria+fred.streich@gmail.com.com,(629) 802-1577 x858,Theodore D'Amore,jose.filipe.chavarria+theodore.d'amore@gmail.com.com,1-206-872-1560 x64592,,,,,,
S1166005,1600-5,Hybrid Women,deep adult,16:00,2025-03-15,Nicholaus Walker,jose.filipe.chavarria+nicholaus.walker@gmail.com.com,1-819-244-6962,,,,,,,,,
R1166006,1600-6,Hybrid Team Relay,deep adult,16:00,2025-03-15,Velma Weissnat,jose.filipe.chavarria+velma.weissnat@gmail.com.com,960.344.7754 x83601,Karley Davis,jose.filipe.chavarria+karley.davis@gmail.com.com,628-883-0623 x22050,Raleigh Herman,jose.filipe.chavarria+raleigh.herman@gmail.com.com,626.406.8864 x953,Cedrick Strosin,jose.filipe.chavarria+cedrick.strosin@gmail.com.com,231.423.8477 x1596
R1167000,1620-0,Hybrid Team Relay,sad vista,16:20,2025-03-15,Andreane Monahan,jose.filipe.chavarria+andreane.monahan@gmail.com.com,1-243-566-5065 x6578,Elna Gulgowski,jose.filipe.chavarria+elna.gulgowski@gmail.com.com,547.730.9316 x24796,Lance Stehr,jose.filipe.chavarria+lance.stehr@gmail.com.com,317-771-7965 x882,Jamal Waelchi,jose.filipe.chavarria+jamal.waelchi@gmail.com.com,793.460.0818
P1167001,1620-1,Hybrid Pro Doubles Women,sad vista,16:20,2025-03-15,Noemy Walsh,jose.filipe.chavarria+noemy.walsh@gmail.com.com,1-853-619-8693 x12809,Erica Raynor,jose.filipe.chavarria+erica.raynor@gmail.com.com,1-908-232-4723 x4158,,,,,,
P1167002,1620-2,Hybrid Doubles Mixed,sad vista,16:20,2025-03-15,Leanne Dibbert,jose.filipe.chavarria+leanne.dibbert@gmail.com.com,(803) 746-4258 x1892,Jana Gottlieb,jose.filipe.chavarria+jana.gottlieb@gmail.com.com,772.387.1604 x3747,,,,,,
P1167003,1620-3,Hybrid Doubles Women,sad vista,16:20,2025-03-15,Marietta O'Connell,jose.filipe.chavarria+marietta.o'connell@gmail.com.com,1-599-531-4291,Kelli Conroy,jose.filipe.chavarria+kelli.conroy@gmail.com.com,866.949.7891 x417,,,,,,
P1167004,1620-4,Hybrid Doubles Men,sad vista,16:20,2025-03-15,Patience Botsford,jose.filipe.chavarria+patience.botsford@gmail.com.com,1-958-527-4301,Kiel Skiles,jose.filipe.chavarria+kiel.skiles@gmail.com.com,1-604-345-5831 x6626,,,,,,
S1167005,1620-5,Hybrid Women,sad vista,16:20,2025-03-15,Gayle Crooks,jose.filipe.chavarria+gayle.crooks@gmail.com.com,(500) 212-7902,,,,,,,,,
S1167006,1620-6,Hybrid Pro Women,sad vista,16:20,2025-03-15,Fredrick Weber,jose.filipe.chavarria+fredrick.weber@gmail.com.com,(221) 729-4993 x9799,,,,,,,,,
S1168000,1640-0,Hybrid Women,short-term bookend,16:40,2025-03-15,Julien Shields-Ankunding,jose.filipe.chavarria+julien.shields-ankunding@gmail.com.com,206-347-6172 x78740,,,,,,,,,
S1168001,1640-1,Hybrid Pro Women,short-term bookend,16:40,2025-03-15,Horace Waters,jose.filipe.chavarria+horace.waters@gmail.com.com,929.334.1921,,,,,,,,,
S1168002,1640-2,Hybrid Pro Women,short-term bookend,16:40,2025-03-15,Claudia Monahan,jose.filipe.chavarria+claudia.monahan@gmail.com.com,332.798.1628 x970,,,,,,,,,
P1168003,1640-3,Hybrid Doubles Women,short-term bookend,16:40,2025-03-15,Hassie Wolff,jose.filipe.chavarria+hassie.wolff@gmail.com.com,935.333.9374 x7374,Frances Moen,jose.filipe.chavarria+frances.moen@gmail.com.com,696-585-6184 x08835,,,,,,
P1168004,1640-4,Hybrid Doubles Mixed,short-term bookend,16:40,2025-03-15,Jeremie Lang,jose.filipe.chavarria+jeremie.lang@gmail.com.com,1-964-768-7082 x9286,Kip Mante,jose.filipe.chavarria+kip.mante@gmail.com.com,1-292-863-3228 x68991,,,,,,
R1168005,1640-5,Hybrid Team Relay,short-term bookend,16:40,2025-03-15,Rosella Haag,jose.filipe.chavarria+rosella.haag@gmail.com.com,1-620-225-2330,Keyon Funk,jose.filipe.chavarria+keyon.funk@gmail.com.com,948-506-1555 x348,Maymie Schmeler,jose.filipe.chavarria+maymie.schmeler@gmail.com.com,242.984.3949 x212,Cicero Prosacco,jose.filipe.chavarria+cicero.prosacco@gmail.com.com,483-414-5765
R1168006,1640-6,Hybrid Team Relay,short-term bookend,16:40,2025-03-15,Tad Stamm,jose.filipe.chavarria+tad.stamm@gmail.com.com,852.557.8164 x27471,Adolph Schuster,jose.filipe.chavarria+adolph.schuster@gmail.com.com,1-572-921-8019 x63041,Bettie Buckridge,jose.filipe.chavarria+bettie.buckridge@gmail.com.com,382.215.6404 x5295,Jon Greenholt-Turner,jose.filipe.chavarria+jon.greenholt-turner@gmail.com.com,419.592.6349 x10512
R1168007,1640-7,Hybrid Pro Team Relay,short-term bookend,16:40,2025-03-15,Raul Huel,jose.filipe.chavarria+raul.huel@gmail.com.com,379-948-3961,Trey Bode,jose.filipe.chavarria+trey.bode@gmail.com.com,353.761.6262 x402,Eladio Kilback,jose.filipe.chavarria+eladio.kilback@gmail.com.com,908.313.4658,Robert Muller,jose.filipe.chavarria+robert.muller@gmail.com.com,983-490-8014 x5380
P1169000,1700-0,Hybrid Doubles Women,willing honesty,17:00,2025-03-15,Wanda Pfeffer,jose.filipe.chavarria+wanda.pfeffer@gmail.com.com,(300) 664-1709,Ila Waters,jose.filipe.chavarria+ila.waters@gmail.com.com,379-821-0681 x43265,,,,,,
R1169001,1700-1,Hybrid Pro Team Relay,willing honesty,17:00,2025-03-15,Mohamed Johns,jose.filipe.chavarria+mohamed.johns@gmail.com.com,289.321.6024 x982,Dallas Haag,jose.filipe.chavarria+dallas.haag@gmail.com.com,378-438-3074 x55833,Davin Murphy,jose.filipe.chavarria+davin.murphy@gmail.com.com,690.292.7834 x839,Elias Murray,jose.filipe.chavarria+elias.murray@gmail.com.com,1-886-850-4642 x70630
P1169002,1700-2,Hybrid Doubles Mixed,willing honesty,17:00,2025-03-15,Carlotta Bernhard,jose.filipe.chavarria+carlotta.bernhard@gmail.com.com,1-391-914-9164 x3148,Pink Krajcik,jose.filipe.chavarria+pink.krajcik@gmail.com.com,541-780-1946 x311,,,,,,
R1169003,1700-3,Hybrid Team Relay,willing honesty,17:00,2025-03-15,Einar Harvey,jose.filipe.chavarria+einar.harvey@gmail.com.com,1-749-264-6199 x28987,Abdiel Schuster,jose.filipe.chavarria+abdiel.schuster@gmail.com.com,475.236.7363,Stacy Huels,jose.filipe.chavarria+stacy.huels@gmail.com.com,(585) 205-8761 x177,Antone Stiedemann,jose.filipe.chavarria+antone.stiedemann@gmail.com.com,1-676-554-1125 x3396
P1169004,1700-4,Hybrid Pro Doubles Men,willing honesty,17:00,2025-03-15,Savanna Schmeler-Morissette,jose.filipe.chavarria+savanna.schmeler-morissette@gmail.com.com,442.999.0021 x3812,Haley Nikolaus,jose.filipe.chavarria+haley.nikolaus@gmail.com.com,1-459-440-3165 x150,,,,,,
S1169005,1700-5,Hybrid Pro Women,willing honesty,17:00,2025-03-15,Ervin Yundt,jose.filipe.chavarria+ervin.yundt@gmail.com.com,418-922-5386 x7548,,,,,,,,,
R1169006,1700-6,Hybrid Team Relay,willing honesty,17:00,2025-03-15,Suzanne Breitenberg,jose.filipe.chavarria+suzanne.breitenberg@gmail.com.com,(914) 457-7656 x102,Rocky Kuvalis,jose.filipe.chavarria+rocky.kuvalis@gmail.com.com,836-554-7675,Deion Goldner,jose.filipe.chavarria+deion.goldner@gmail.com.com,282-866-2674 x9781,Issac Wiegand,jose.filipe.chavarria+issac.wiegand@gmail.com.com,1-228-994-5220 x6879
S1169007,1700-7,Hybrid Women,willing honesty,17:00,2025-03-15,Dortha Ryan,jose.filipe.chavarria+dortha.ryan@gmail.com.com,(320) 291-1618 x1328,,,,,,,,,
S1170000,1720-0,Hybrid Women,instructive carboxyl,17:20,2025-03-15,Austin Marquardt,jose.filipe.chavarria+austin.marquardt@gmail.com.com,657-212-1785 x092,,,,,,,,,
R1170001,1720-1,Hybrid Pro Team Relay,instructive carboxyl,17:20,2025-03-15,Vernon Zemlak,jose.filipe.chavarria+vernon.zemlak@gmail.com.com,363.477.4093 x4618,Darrion Grant,jose.filipe.chavarria+darrion.grant@gmail.com.com,234-610-1126 x88328,Edward Krajcik,jose.filipe.chavarria+edward.krajcik@gmail.com.com,517.442.1301 x6194,Bette Morissette,jose.filipe.chavarria+bette.morissette@gmail.com.com,1-454-416-4097 x106
R1170002,1720-2,Hybrid Pro Team Relay,instructive carboxyl,17:20,2025-03-15,Geo Ziemann,jose.filipe.chavarria+geo.ziemann@gmail.com.com,201-514-8641 x075,Deonte Orn,jose.filipe.chavarria+deonte.orn@gmail.com.com,(421) 205-5607 x97013,Krystal Green,jose.filipe.chavarria+krystal.green@gmail.com.com,328.965.3286 x19858,Brandyn Satterfield,jose.filipe.chavarria+brandyn.satterfield@gmail.com.com,1-574-719-7753 x7234
R1170003,1720-3,Hybrid Team Relay,instructive carboxyl,17:20,2025-03-15,Ward Koelpin,jose.filipe.chavarria+ward.koelpin@gmail.com.com,1-839-425-2534,Henry Wiza-Hudson,jose.filipe.chavarria+henry.wiza-hudson@gmail.com.com,473.279.5977 x53354,Brycen Haley,jose.filipe.chavarria+brycen.haley@gmail.com.com,(560) 612-4574,Herta Smith,jose.filipe.chavarria+herta.smith@gmail.com.com,428-721-5915 x99968
P1170004,1720-4,Hybrid Pro Doubles Mixed,instructive carboxyl,17:20,2025-03-15,Angelita Lindgren,jose.filipe.chavarria+angelita.lindgren@gmail.com.com,226-828-3281 x80787,Kole Predovic,jose.filipe.chavarria+kole.predovic@gmail.com.com,1-941-315-7553,,,,,,
R1170005,1720-5,Hybrid Pro Team Relay,instructive carboxyl,17:20,2025-03-15,Juston Frami,jose.filipe.chavarria+juston.frami@gmail.com.com,803.389.2432 x5414,Tyrell Schultz,jose.filipe.chavarria+tyrell.schultz@gmail.com.com,1-899-240-8650 x7624,Celestino Hoeger,jose.filipe.chavarria+celestino.hoeger@gmail.com.com,(866) 981-2371 x461,Elvis O'Reilly,jose.filipe.chavarria+elvis.o'reilly@gmail.com.com,807-880-8857
P1170006,1720-6,Hybrid Pro Doubles Men,instructive carboxyl,17:20,2025-03-15,Mario Thompson-Buckridge,jose.filipe.chavarria+mario.thompson-buckridge@gmail.com.com,1-991-887-0283 x8452,Monte Abernathy-Herzog,jose.filipe.chavarria+monte.abernathy-herzog@gmail.com.com,1-617-862-2342 x239,,,,,,
R1170007,1720-7,Hybrid Team Relay,instructive carboxyl,17:20,2025-03-15,Betty Watsica,jose.filipe.chavarria+betty.watsica@gmail.com.com,384-380-2989 x67853,Myles Bogan,jose.filipe.chavarria+myles.bogan@gmail.com.com,(281) 924-6445,Berenice Bergnaum,jose.filipe.chavarria+berenice.bergnaum@gmail.com.com,1-777-424-0413 x6843,Reid Batz,jose.filipe.chavarria+reid.batz@gmail.com.com,829.574.9280 x1054
P1171000,1740-0,Hybrid Pro Doubles Mixed,wrathful elver,17:40,2025-03-15,Murphy Rosenbaum,jose.filipe.chavarria+murphy.rosenbaum@gmail.com.com,305-593-5966,Kyra Beatty,jose.filipe.chavarria+kyra.beatty@gmail.com.com,950.697.1425 x4473,,,,,,
S1171001,1740-1,Hybrid Pro Women,wrathful elver,17:40,2025-03-15,Sophia Langosh,jose.filipe.chavarria+sophia.langosh@gmail.com.com,831-620-7393 x9883,,,,,,,,,
R1171002,1740-2,Hybrid Pro Team Relay,wrathful elver,17:40,2025-03-15,Serenity Stroman,jose.filipe.chavarria+serenity.stroman@gmail.com.com,457.615.6199,Angelina Emard,jose.filipe.chavarria+angelina.emard@gmail.com.com,1-939-329-6707,Eric Ziemann,jose.filipe.chavarria+eric.ziemann@gmail.com.com,988-209-5985,Tamara Bailey,jose.filipe.chavarria+tamara.bailey@gmail.com.com,(886) 992-8778 x673
R1171003,1740-3,Hybrid Team Relay,wrathful elver,17:40,2025-03-15,Columbus Koss,jose.filipe.chavarria+columbus.koss@gmail.com.com,(260) 429-3525 x7054,Charlie Schiller,jose.filipe.chavarria+charlie.schiller@gmail.com.com,332-298-7066 x854,Elliott Gerlach,jose.filipe.chavarria+elliott.gerlach@gmail.com.com,1-497-756-1695 x855,Freida Ledner,jose.filipe.chavarria+freida.ledner@gmail.com.com,809.666.9368
P1171004,1740-4,Hybrid Pro Doubles Mixed,wrathful elver,17:40,2025-03-15,Tania Huels,jose.filipe.chavarria+tania.huels@gmail.com.com,(489) 576-9165 x70095,Kaci Mitchell,jose.filipe.chavarria+kaci.mitchell@gmail.com.com,1-390-303-3882 x0549,,,,,,
S1171005,1740-5,Hybrid Men,wrathful elver,17:40,2025-03-15,Tristian Dooley,jose.filipe.chavarria+tristian.dooley@gmail.com.com,307-751-6022,,,,,,,,,
S1171006,1740-6,Hybrid Pro Men,wrathful elver,17:40,2025-03-15,Terrell Cassin,jose.filipe.chavarria+terrell.cassin@gmail.com.com,319-227-1653,,,,,,,,,
P1172000,1800-0,Hybrid Pro Doubles Women,scented markup,18:00,2025-03-15,Dallin Koch,jose.filipe.chavarria+dallin.koch@gmail.com.com,1-403-288-5406 x15413,Verla Gottlieb,jose.filipe.chavarria+verla.gottlieb@gmail.com.com,414-242-3696,,,,,,
P1172001,1800-1,Hybrid Doubles Men,scented markup,18:00,2025-03-15,Kelli DuBuque,jose.filipe.chavarria+kelli.dubuque@gmail.com.com,362.373.1541 x429,Valentine Graham,jose.filipe.chavarria+valentine.graham@gmail.com.com,1-641-541-9815 x51583,,,,,,
R1172002,1800-2,Hybrid Team Relay,scented markup,18:00,2025-03-15,Gerard Kerluke,jose.filipe.chavarria+gerard.kerluke@gmail.com.com,978.861.0856 x718,Emile Champlin,jose.filipe.chavarria+emile.champlin@gmail.com.com,(575) 621-4047 x4353,Silas Hammes,jose.filipe.chavarria+silas.hammes@gmail.com.com,(242) 618-7571,Heidi Padberg,jose.filipe.chavarria+heidi.padberg@gmail.com.com,689.212.7566 x59914
S1172003,1800-3,Hybrid Women,scented markup,18:00,2025-03-15,Glen Emard,jose.filipe.chavarria+glen.emard@gmail.com.com,(598) 315-8147 x8802,,,,,,,,,
S1172004,1800-4,Hybrid Men,scented markup,18:00,2025-03-15,Elmore Moore-Brown,jose.filipe.chavarria+elmore.moore-brown@gmail.com.com,729-884-5189,,,,,,,,,
P1172005,1800-5,Hybrid Doubles Men,scented markup,18:00,2025-03-15,Laury Luettgen,jose.filipe.chavarria+laury.luettgen@gmail.com.com,(264) 697-2778 x140,Dee Friesen,jose.filipe.chavarria+dee.friesen@gmail.com.com,533-814-5411,,,,,,
R1173000,1820-0,Hybrid Team Relay,kosher fledgling,18:20,2025-03-15,Gladys Blanda,jose.filipe.chavarria+gladys.blanda@gmail.com.com,1-957-594-1150 x7597,Jaren Romaguera,jose.filipe.chavarria+jaren.romaguera@gmail.com.com,(610) 985-2759,Ford Borer,jose.filipe.chavarria+ford.borer@gmail.com.com,1-665-878-6583 x88868,Mia Rodriguez,jose.filipe.chavarria+mia.rodriguez@gmail.com.com,642-502-0517 x6459
S1173001,1820-1,Hybrid Men,kosher fledgling,18:20,2025-03-15,Rosa Ledner,jose.filipe.chavarria+rosa.ledner@gmail.com.com,1-767-749-3335 x2503,,,,,,,,,
R1173002,1820-2,Hybrid Pro Team Relay,kosher fledgling,18:20,2025-03-15,Domenic Haley,jose.filipe.chavarria+domenic.haley@gmail.com.com,473-946-5606 x1795,Albin Beatty,jose.filipe.chavarria+albin.beatty@gmail.com.com,347.886.9090 x7423,Frankie Emard,jose.filipe.chavarria+frankie.emard@gmail.com.com,(711) 203-7983 x9972,Torrey Kris,jose.filipe.chavarria+torrey.kris@gmail.com.com,(821) 441-7415 x5768
R1173003,1820-3,Hybrid Pro Team Relay,kosher fledgling,18:20,2025-03-15,Pearline MacGyver,jose.filipe.chavarria+pearline.macgyver@gmail.com.com,(503) 693-2501 x352,Maude Bernier,jose.filipe.chavarria+maude.bernier@gmail.com.com,(931) 864-9943 x02243,Tracey Kreiger,jose.filipe.chavarria+tracey.kreiger@gmail.com.com,637.204.5066,Jasper Rath,jose.filipe.chavarria+jasper.rath@gmail.com.com,1-530-868-7815
S1173004,1820-4,Hybrid Women,kosher fledgling,18:20,2025-03-15,King McLaughlin,jose.filipe.chavarria+king.mclaughlin@gmail.com.com,258.605.7396 x164,,,,,,,,,
S1173005,1820-5,Hybrid Pro Women,kosher fledgling,18:20,2025-03-15,Idella Sauer,jose.filipe.chavarria+idella.sauer@gmail.com.com,908.971.1763 x29127,,,,,,,,,
S1174000,1840-0,Hybrid Men,expert t-shirt,18:40,2025-03-15,Antoinette Reichel,jose.filipe.chavarria+antoinette.reichel@gmail.com.com,895.371.4855 x4931,,,,,,,,,
P1174001,1840-1,Hybrid Pro Doubles Women,expert t-shirt,18:40,2025-03-15,King Ledner,jose.filipe.chavarria+king.ledner@gmail.com.com,237-887-7894 x1566,Sallie Brown,jose.filipe.chavarria+sallie.brown@gmail.com.com,(282) 371-3852 x355,,,,,,
S1174002,1840-2,Hybrid Men,expert t-shirt,18:40,2025-03-15,Paris Stokes,jose.filipe.chavarria+paris.stokes@gmail.com.com,735.489.6480 x189,,,,,,,,,
S1174003,1840-3,Hybrid Pro Men,expert t-shirt,18:40,2025-03-15,Renee Doyle,jose.filipe.chavarria+renee.doyle@gmail.com.com,(810) 588-4250 x661,,,,,,,,,
P1174004,1840-4,Hybrid Pro Doubles Men,expert t-shirt,18:40,2025-03-15,Aubree Gerhold,jose.filipe.chavarria+aubree.gerhold@gmail.com.com,(771) 731-2124 x5439,Ezequiel Ledner,jose.filipe.chavarria+ezequiel.ledner@gmail.com.com,748.318.1941,,,,,,
P1174005,1840-5,Hybrid Pro Doubles Women,expert t-shirt,18:40,2025-03-15,Katlynn Schinner,jose.filipe.chavarria+katlynn.schinner@gmail.com.com,706-268-8229,Ruben Koss,jose.filipe.chavarria+ruben.koss@gmail.com.com,729.862.7987 x709,,,,,,
S1175000,1900-0,Hybrid Pro Women,murky sarong,19:00,2025-03-15,Barney Feil,jose.filipe.chavarria+barney.feil@gmail.com.com,205-861-3781 x40318,,,,,,,,,
P1175001,1900-1,Hybrid Doubles Men,murky sarong,19:00,2025-03-15,Vesta Schamberger,jose.filipe.chavarria+vesta.schamberger@gmail.com.com,214.778.9903 x928,Robb O'Reilly,jose.filipe.chavarria+robb.o'reilly@gmail.com.com,269.648.8493 x74885,,,,,,
R1175002,1900-2,Hybrid Team Relay,murky sarong,19:00,2025-03-15,Kaela Lind,jose.filipe.chavarria+kaela.lind@gmail.com.com,568-951-5587 x596,Kamren Dickinson,jose.filipe.chavarria+kamren.dickinson@gmail.com.com,1-995-611-5102 x1829,Isobel Pfannerstill,jose.filipe.chavarria+isobel.pfannerstill@gmail.com.com,227.930.1446 x3044,Celia Spinka,jose.filipe.chavarria+celia.spinka@gmail.com.com,836-293-2595
R1175003,1900-3,Hybrid Pro Team Relay,murky sarong,19:00,2025-03-15,Andrew Ebert,jose.filipe.chavarria+andrew.ebert@gmail.com.com,702.579.3327 x3389,Luella Koss,jose.filipe.chavarria+luella.koss@gmail.com.com,1-244-396-4015 x06677,Hubert Senger,jose.filipe.chavarria+hubert.senger@gmail.com.com,(621) 287-6722 x53230,Roberto Pollich,jose.filipe.chavarria+roberto.pollich@gmail.com.com,538-213-6594 x986
R1175004,1900-4,Hybrid Team Relay,murky sarong,19:00,2025-03-15,Laurel West,jose.filipe.chavarria+laurel.west@gmail.com.com,518-200-9143 x610,Alvah Jerde,jose.filipe.chavarria+alvah.jerde@gmail.com.com,358.891.9023 x0738,Dagmar Larson,jose.filipe.chavarria+dagmar.larson@gmail.com.com,1-572-964-2446 x6824,Norberto Lakin,jose.filipe.chavarria+norberto.lakin@gmail.com.com,(351) 938-2542
P1175005,1900-5,Hybrid Pro Doubles Men,murky sarong,19:00,2025-03-15,Casandra Wilderman,jose.filipe.chavarria+casandra.wilderman@gmail.com.com,(316) 342-7702,Allie Klocko,jose.filipe.chavarria+allie.klocko@gmail.com.com,460-691-4774 x0036,,,,,,
R1175006,1900-6,Hybrid Team Relay,murky sarong,19:00,2025-03-15,Giovanni O'Kon,jose.filipe.chavarria+giovanni.o'kon@gmail.com.com,593.905.5132 x13003,Cristobal Walsh,jose.filipe.chavarria+cristobal.walsh@gmail.com.com,1-338-948-9303,Roscoe Robel,jose.filipe.chavarria+roscoe.robel@gmail.com.com,1-405-890-4606,Nya Hane,jose.filipe.chavarria+nya.hane@gmail.com.com,565-719-6675 x74169
S1175007,1900-7,Hybrid Pro Men,murky sarong,19:00,2025-03-15,Camren Halvorson,jose.filipe.chavarria+camren.halvorson@gmail.com.com,269.843.9966 x450,,,,,,,,,
S1176000,1920-0,Hybrid Women,shameful goodwill,19:20,2025-03-15,Toby Jaskolski,jose.filipe.chavarria+toby.jaskolski@gmail.com.com,1-310-957-1014 x5381,,,,,,,,,
P1176001,1920-1,Hybrid Pro Doubles Mixed,shameful goodwill,19:20,2025-03-15,Gudrun Berge,jose.filipe.chavarria+gudrun.berge@gmail.com.com,1-888-426-1751 x925,Aiden Rau,jose.filipe.chavarria+aiden.rau@gmail.com.com,284.662.0113 x1559,,,,,,
P1176002,1920-2,Hybrid Pro Doubles Men,shameful goodwill,19:20,2025-03-15,Leon O'Reilly,jose.filipe.chavarria+leon.o'reilly@gmail.com.com,(229) 867-1952 x9605,Lafayette Hane,jose.filipe.chavarria+lafayette.hane@gmail.com.com,(830) 603-4203 x30204,,,,,,
S1176003,1920-3,Hybrid Pro Men,shameful goodwill,19:20,2025-03-15,Elliott Runolfsson,jose.filipe.chavarria+elliott.runolfsson@gmail.com.com,399.646.4049 x896,,,,,,,,,
S1176004,1920-4,Hybrid Men,shameful goodwill,19:20,2025-03-15,Mona Homenick,jose.filipe.chavarria+mona.homenick@gmail.com.com,(723) 941-3125 x7354,,,,,,,,,
S1176005,1920-5,Hybrid Women,shameful goodwill,19:20,2025-03-15,Mireille Howe,jose.filipe.chavarria+mireille.howe@gmail.com.com,(391) 287-8293 x14792,,,,,,,,,
P1177000,1940-0,Hybrid Pro Doubles Women,probable halt,19:40,2025-03-15,Bryana Kreiger,jose.filipe.chavarria+bryana.kreiger@gmail.com.com,469-381-4320 x776,Alanna Raynor,jose.filipe.chavarria+alanna.raynor@gmail.com.com,348-413-8561,,,,,,
P1177001,1940-1,Hybrid Pro Doubles Men,probable halt,19:40,2025-03-15,Beth Balistreri,jose.filipe.chavarria+beth.balistreri@gmail.com.com,384.283.5543,Jett Deckow,jose.filipe.chavarria+jett.deckow@gmail.com.com,975-245-2832,,,,,,
S1177002,1940-2,Hybrid Men,probable halt,19:40,2025-03-15,Tomas Jast,jose.filipe.chavarria+tomas.jast@gmail.com.com,524-540-2469 x41229,,,,,,,,,
P1177003,1940-3,Hybrid Doubles Men,probable halt,19:40,2025-03-15,Dashawn Lehner,jose.filipe.chavarria+dashawn.lehner@gmail.com.com,621.996.4345 x15276,Maxwell Kshlerin,jose.filipe.chavarria+maxwell.kshlerin@gmail.com.com,941-444-6325,,,,,,
S1177004,1940-4,Hybrid Pro Women,probable halt,19:40,2025-03-15,Antonio Tillman,jose.filipe.chavarria+antonio.tillman@gmail.com.com,679-727-1917 x7388,,,,,,,,,
R1177005,1940-5,Hybrid Team Relay,probable halt,19:40,2025-03-15,Maya Will,jose.filipe.chavarria+maya.will@gmail.com.com,440.482.3767 x2287,Madilyn Mertz,jose.filipe.chavarria+madilyn.mertz@gmail.com.com,453.552.0700,Krystel Jacobi,jose.filipe.chavarria+krystel.jacobi@gmail.com.com,1-877-492-4244 x4153,Shea Konopelski,jose.filipe.chavarria+shea.konopelski@gmail.com.com,357.267.5142 x49507
R1177006,1940-6,Hybrid Pro Team Relay,probable halt,19:40,2025-03-15,Melvin Schuster,jose.filipe.chavarria+melvin.schuster@gmail.com.com,1-955-915-4570 x83482,Isac Hyatt,jose.filipe.chavarria+isac.hyatt@gmail.com.com,1-424-426-4131 x7591,Loyal Murray-Haag,jose.filipe.chavarria+loyal.murray-haag@gmail.com.com,751-949-1195 x3633,Arielle Abernathy,jose.filipe.chavarria+arielle.abernathy@gmail.com.com,1-985-668-9065 x34056
S1178000,2000-0,Hybrid Pro Women,handy testing,20:00,2025-03-15,Doyle Barton,jose.filipe.chavarria+doyle.barton@gmail.com.com,241-684-3937,,,,,,,,,
R1178001,2000-1,Hybrid Team Relay,handy testing,20:00,2025-03-15,Gino Zboncak,jose.filipe.chavarria+gino.zboncak@gmail.com.com,373-750-3904 x71717,Glen Wolf,jose.filipe.chavarria+glen.wolf@gmail.com.com,390.531.7808,Orpha Howe,jose.filipe.chavarria+orpha.howe@gmail.com.com,1-986-808-1666 x0302,Rollin Hills,jose.filipe.chavarria+rollin.hills@gmail.com.com,853.359.1477 x43692
S1178002,2000-2,Hybrid Men,handy testing,20:00,2025-03-15,Holden Moore,jose.filipe.chavarria+holden.moore@gmail.com.com,(508) 854-2140 x69012,,,,,,,,,
P1178003,2000-3,Hybrid Doubles Mixed,handy testing,20:00,2025-03-15,Emelia Tremblay,jose.filipe.chavarria+emelia.tremblay@gmail.com.com,(671) 616-9084 x4359,Ova Hilll,jose.filipe.chavarria+ova.hilll@gmail.com.com,1-981-607-9315,,,,,,
P1178004,2000-4,Hybrid Doubles Mixed,handy testing,20:00,2025-03-15,Ellie Gorczany,jose.filipe.chavarria+ellie.gorczany@gmail.com.com,(810) 736-5812 x5445,Narciso Walter,jose.filipe.chavarria+narciso.walter@gmail.com.com,(935) 381-3227 x9337,,,,,,
